DateKey,Date,DateUK,DateUS,Day,OrdinalSuffix,Month,MonthName,FirstOfMonth,Quarter,Year,FirstOfYear,Week,DayOfWeek,DayName
20130218,"2013-02-18","18/02/2013","02/18/2013",18,"th",2,"February","2013-02-01",1,2013,"2013-01-01",8,2,"Monday"
20130219,"2013-02-19","19/02/2013","02/19/2013",19,"th",2,"February","2013-02-01",1,2013,"2013-01-01",8,3,"Tuesday"
20130220,"2013-02-20","20/02/2013","02/20/2013",20,"th",2,"February","2013-02-01",1,2013,"2013-01-01",8,4,"Wednesday"
20130221,"2013-02-21","21/02/2013","02/21/2013",21,"st",2,"February","2013-02-01",1,2013,"2013-01-01",8,5,"Thursday"
20130222,"2013-02-22","22/02/2013","02/22/2013",22,"nd",2,"February","2013-02-01",1,2013,"2013-01-01",8,6,"Friday"
20130223,"2013-02-23","23/02/2013","02/23/2013",23,"rd",2,"February","2013-02-01",1,2013,"2013-01-01",8,7,"Saturday"
20130224,"2013-02-24","24/02/2013","02/24/2013",24,"th",2,"February","2013-02-01",1,2013,"2013-01-01",9,1,"Sunday"
20130225,"2013-02-25","25/02/2013","02/25/2013",25,"th",2,"February","2013-02-01",1,2013,"2013-01-01",9,2,"Monday"
20130226,"2013-02-26","26/02/2013","02/26/2013",26,"th",2,"February","2013-02-01",1,2013,"2013-01-01",9,3,"Tuesday"
20130227,"2013-02-27","27/02/2013","02/27/2013",27,"th",2,"February","2013-02-01",1,2013,"2013-01-01",9,4,"Wednesday"
20130228,"2013-02-28","28/02/2013","02/28/2013",28,"th",2,"February","2013-02-01",1,2013,"2013-01-01",9,5,"Thursday"
20130301,"2013-03-01","01/03/2013","03/01/2013",1,"st",3,"March","2013-03-01",1,2013,"2013-01-01",9,6,"Friday"
20130302,"2013-03-02","02/03/2013","03/02/2013",2,"nd",3,"March","2013-03-01",1,2013,"2013-01-01",9,7,"Saturday"
20130303,"2013-03-03","03/03/2013","03/03/2013",3,"rd",3,"March","2013-03-01",1,2013,"2013-01-01",10,1,"Sunday"
20130304,"2013-03-04","04/03/2013","03/04/2013",4,"th",3,"March","2013-03-01",1,2013,"2013-01-01",10,2,"Monday"
20130305,"2013-03-05","05/03/2013","03/05/2013",5,"th",3,"March","2013-03-01",1,2013,"2013-01-01",10,3,"Tuesday"
20130306,"2013-03-06","06/03/2013","03/06/2013",6,"th",3,"March","2013-03-01",1,2013,"2013-01-01",10,4,"Wednesday"
20130307,"2013-03-07","07/03/2013","03/07/2013",7,"th",3,"March","2013-03-01",1,2013,"2013-01-01",10,5,"Thursday"
20130308,"2013-03-08","08/03/2013","03/08/2013",8,"th",3,"March","2013-03-01",1,2013,"2013-01-01",10,6,"Friday"
20130309,"2013-03-09","09/03/2013","03/09/2013",9,"th",3,"March","2013-03-01",1,2013,"2013-01-01",10,7,"Saturday"
20130310,"2013-03-10","10/03/2013","03/10/2013",10,"th",3,"March","2013-03-01",1,2013,"2013-01-01",11,1,"Sunday"
20130311,"2013-03-11","11/03/2013","03/11/2013",11,"th",3,"March","2013-03-01",1,2013,"2013-01-01",11,2,"Monday"
20130312,"2013-03-12","12/03/2013","03/12/2013",12,"th",3,"March","2013-03-01",1,2013,"2013-01-01",11,3,"Tuesday"
20130313,"2013-03-13","13/03/2013","03/13/2013",13,"th",3,"March","2013-03-01",1,2013,"2013-01-01",11,4,"Wednesday"
20130314,"2013-03-14","14/03/2013","03/14/2013",14,"th",3,"March","2013-03-01",1,2013,"2013-01-01",11,5,"Thursday"
20130315,"2013-03-15","15/03/2013","03/15/2013",15,"th",3,"March","2013-03-01",1,2013,"2013-01-01",11,6,"Friday"
20130316,"2013-03-16","16/03/2013","03/16/2013",16,"th",3,"March","2013-03-01",1,2013,"2013-01-01",11,7,"Saturday"
20130317,"2013-03-17","17/03/2013","03/17/2013",17,"th",3,"March","2013-03-01",1,2013,"2013-01-01",12,1,"Sunday"
20130318,"2013-03-18","18/03/2013","03/18/2013",18,"th",3,"March","2013-03-01",1,2013,"2013-01-01",12,2,"Monday"
20130319,"2013-03-19","19/03/2013","03/19/2013",19,"th",3,"March","2013-03-01",1,2013,"2013-01-01",12,3,"Tuesday"
20130320,"2013-03-20","20/03/2013","03/20/2013",20,"th",3,"March","2013-03-01",1,2013,"2013-01-01",12,4,"Wednesday"
20130321,"2013-03-21","21/03/2013","03/21/2013",21,"st",3,"March","2013-03-01",1,2013,"2013-01-01",12,5,"Thursday"
20130322,"2013-03-22","22/03/2013","03/22/2013",22,"nd",3,"March","2013-03-01",1,2013,"2013-01-01",12,6,"Friday"
20130323,"2013-03-23","23/03/2013","03/23/2013",23,"rd",3,"March","2013-03-01",1,2013,"2013-01-01",12,7,"Saturday"
20130324,"2013-03-24","24/03/2013","03/24/2013",24,"th",3,"March","2013-03-01",1,2013,"2013-01-01",13,1,"Sunday"
20130325,"2013-03-25","25/03/2013","03/25/2013",25,"th",3,"March","2013-03-01",1,2013,"2013-01-01",13,2,"Monday"
20130326,"2013-03-26","26/03/2013","03/26/2013",26,"th",3,"March","2013-03-01",1,2013,"2013-01-01",13,3,"Tuesday"
20130327,"2013-03-27","27/03/2013","03/27/2013",27,"th",3,"March","2013-03-01",1,2013,"2013-01-01",13,4,"Wednesday"
20130328,"2013-03-28","28/03/2013","03/28/2013",28,"th",3,"March","2013-03-01",1,2013,"2013-01-01",13,5,"Thursday"
20130329,"2013-03-29","29/03/2013","03/29/2013",29,"th",3,"March","2013-03-01",1,2013,"2013-01-01",13,6,"Friday"
20130330,"2013-03-30","30/03/2013","03/30/2013",30,"th",3,"March","2013-03-01",1,2013,"2013-01-01",13,7,"Saturday"
20130331,"2013-03-31","31/03/2013","03/31/2013",31,"st",3,"March","2013-03-01",1,2013,"2013-01-01",14,1,"Sunday"
20130401,"2013-04-01","01/04/2013","04/01/2013",1,"st",4,"April","2013-04-01",2,2013,"2013-01-01",14,2,"Monday"
20130402,"2013-04-02","02/04/2013","04/02/2013",2,"nd",4,"April","2013-04-01",2,2013,"2013-01-01",14,3,"Tuesday"
20130403,"2013-04-03","03/04/2013","04/03/2013",3,"rd",4,"April","2013-04-01",2,2013,"2013-01-01",14,4,"Wednesday"
20130404,"2013-04-04","04/04/2013","04/04/2013",4,"th",4,"April","2013-04-01",2,2013,"2013-01-01",14,5,"Thursday"
20130405,"2013-04-05","05/04/2013","04/05/2013",5,"th",4,"April","2013-04-01",2,2013,"2013-01-01",14,6,"Friday"
20130406,"2013-04-06","06/04/2013","04/06/2013",6,"th",4,"April","2013-04-01",2,2013,"2013-01-01",14,7,"Saturday"
20130407,"2013-04-07","07/04/2013","04/07/2013",7,"th",4,"April","2013-04-01",2,2013,"2013-01-01",15,1,"Sunday"
20130408,"2013-04-08","08/04/2013","04/08/2013",8,"th",4,"April","2013-04-01",2,2013,"2013-01-01",15,2,"Monday"
20130409,"2013-04-09","09/04/2013","04/09/2013",9,"th",4,"April","2013-04-01",2,2013,"2013-01-01",15,3,"Tuesday"
20130410,"2013-04-10","10/04/2013","04/10/2013",10,"th",4,"April","2013-04-01",2,2013,"2013-01-01",15,4,"Wednesday"
20130411,"2013-04-11","11/04/2013","04/11/2013",11,"th",4,"April","2013-04-01",2,2013,"2013-01-01",15,5,"Thursday"
20130412,"2013-04-12","12/04/2013","04/12/2013",12,"th",4,"April","2013-04-01",2,2013,"2013-01-01",15,6,"Friday"
20130413,"2013-04-13","13/04/2013","04/13/2013",13,"th",4,"April","2013-04-01",2,2013,"2013-01-01",15,7,"Saturday"
20130414,"2013-04-14","14/04/2013","04/14/2013",14,"th",4,"April","2013-04-01",2,2013,"2013-01-01",16,1,"Sunday"
20190303,"2019-03-03","03/03/2019","03/03/2019",3,"rd",3,"March","2019-03-01",1,2019,"2019-01-01",10,1,"Sunday"
20190304,"2019-03-04","04/03/2019","03/04/2019",4,"th",3,"March","2019-03-01",1,2019,"2019-01-01",10,2,"Monday"
20190305,"2019-03-05","05/03/2019","03/05/2019",5,"th",3,"March","2019-03-01",1,2019,"2019-01-01",10,3,"Tuesday"
20190306,"2019-03-06","06/03/2019","03/06/2019",6,"th",3,"March","2019-03-01",1,2019,"2019-01-01",10,4,"Wednesday"
20190307,"2019-03-07","07/03/2019","03/07/2019",7,"th",3,"March","2019-03-01",1,2019,"2019-01-01",10,5,"Thursday"
20190308,"2019-03-08","08/03/2019","03/08/2019",8,"th",3,"March","2019-03-01",1,2019,"2019-01-01",10,6,"Friday"
20190309,"2019-03-09","09/03/2019","03/09/2019",9,"th",3,"March","2019-03-01",1,2019,"2019-01-01",10,7,"Saturday"
20190310,"2019-03-10","10/03/2019","03/10/2019",10,"th",3,"March","2019-03-01",1,2019,"2019-01-01",11,1,"Sunday"
20190311,"2019-03-11","11/03/2019","03/11/2019",11,"th",3,"March","2019-03-01",1,2019,"2019-01-01",11,2,"Monday"
20190312,"2019-03-12","12/03/2019","03/12/2019",12,"th",3,"March","2019-03-01",1,2019,"2019-01-01",11,3,"Tuesday"
20190313,"2019-03-13","13/03/2019","03/13/2019",13,"th",3,"March","2019-03-01",1,2019,"2019-01-01",11,4,"Wednesday"
20190314,"2019-03-14","14/03/2019","03/14/2019",14,"th",3,"March","2019-03-01",1,2019,"2019-01-01",11,5,"Thursday"
20190315,"2019-03-15","15/03/2019","03/15/2019",15,"th",3,"March","2019-03-01",1,2019,"2019-01-01",11,6,"Friday"
20190316,"2019-03-16","16/03/2019","03/16/2019",16,"th",3,"March","2019-03-01",1,2019,"2019-01-01",11,7,"Saturday"
20190317,"2019-03-17","17/03/2019","03/17/2019",17,"th",3,"March","2019-03-01",1,2019,"2019-01-01",12,1,"Sunday"
20190318,"2019-03-18","18/03/2019","03/18/2019",18,"th",3,"March","2019-03-01",1,2019,"2019-01-01",12,2,"Monday"
20190319,"2019-03-19","19/03/2019","03/19/2019",19,"th",3,"March","2019-03-01",1,2019,"2019-01-01",12,3,"Tuesday"
20190320,"2019-03-20","20/03/2019","03/20/2019",20,"th",3,"March","2019-03-01",1,2019,"2019-01-01",12,4,"Wednesday"
20190321,"2019-03-21","21/03/2019","03/21/2019",21,"st",3,"March","2019-03-01",1,2019,"2019-01-01",12,5,"Thursday"
20190322,"2019-03-22","22/03/2019","03/22/2019",22,"nd",3,"March","2019-03-01",1,2019,"2019-01-01",12,6,"Friday"
20190323,"2019-03-23","23/03/2019","03/23/2019",23,"rd",3,"March","2019-03-01",1,2019,"2019-01-01",12,7,"Saturday"
20190324,"2019-03-24","24/03/2019","03/24/2019",24,"th",3,"March","2019-03-01",1,2019,"2019-01-01",13,1,"Sunday"
20190325,"2019-03-25","25/03/2019","03/25/2019",25,"th",3,"March","2019-03-01",1,2019,"2019-01-01",13,2,"Monday"
20190326,"2019-03-26","26/03/2019","03/26/2019",26,"th",3,"March","2019-03-01",1,2019,"2019-01-01",13,3,"Tuesday"
20190327,"2019-03-27","27/03/2019","03/27/2019",27,"th",3,"March","2019-03-01",1,2019,"2019-01-01",13,4,"Wednesday"
20190328,"2019-03-28","28/03/2019","03/28/2019",28,"th",3,"March","2019-03-01",1,2019,"2019-01-01",13,5,"Thursday"
20190329,"2019-03-29","29/03/2019","03/29/2019",29,"th",3,"March","2019-03-01",1,2019,"2019-01-01",13,6,"Friday"
20190330,"2019-03-30","30/03/2019","03/30/2019",30,"th",3,"March","2019-03-01",1,2019,"2019-01-01",13,7,"Saturday"
20190331,"2019-03-31","31/03/2019","03/31/2019",31,"st",3,"March","2019-03-01",1,2019,"2019-01-01",14,1,"Sunday"
20190401,"2019-04-01","01/04/2019","04/01/2019",1,"st",4,"April","2019-04-01",2,2019,"2019-01-01",14,2,"Monday"
20190402,"2019-04-02","02/04/2019","04/02/2019",2,"nd",4,"April","2019-04-01",2,2019,"2019-01-01",14,3,"Tuesday"
20190403,"2019-04-03","03/04/2019","04/03/2019",3,"rd",4,"April","2019-04-01",2,2019,"2019-01-01",14,4,"Wednesday"
20190404,"2019-04-04","04/04/2019","04/04/2019",4,"th",4,"April","2019-04-01",2,2019,"2019-01-01",14,5,"Thursday"
20190405,"2019-04-05","05/04/2019","04/05/2019",5,"th",4,"April","2019-04-01",2,2019,"2019-01-01",14,6,"Friday"
20190406,"2019-04-06","06/04/2019","04/06/2019",6,"th",4,"April","2019-04-01",2,2019,"2019-01-01",14,7,"Saturday"
20190407,"2019-04-07","07/04/2019","04/07/2019",7,"th",4,"April","2019-04-01",2,2019,"2019-01-01",15,1,"Sunday"
20190408,"2019-04-08","08/04/2019","04/08/2019",8,"th",4,"April","2019-04-01",2,2019,"2019-01-01",15,2,"Monday"
20190409,"2019-04-09","09/04/2019","04/09/2019",9,"th",4,"April","2019-04-01",2,2019,"2019-01-01",15,3,"Tuesday"
20190410,"2019-04-10","10/04/2019","04/10/2019",10,"th",4,"April","2019-04-01",2,2019,"2019-01-01",15,4,"Wednesday"
20190411,"2019-04-11","11/04/2019","04/11/2019",11,"th",4,"April","2019-04-01",2,2019,"2019-01-01",15,5,"Thursday"
20190412,"2019-04-12","12/04/2019","04/12/2019",12,"th",4,"April","2019-04-01",2,2019,"2019-01-01",15,6,"Friday"
20190413,"2019-04-13","13/04/2019","04/13/2019",13,"th",4,"April","2019-04-01",2,2019,"2019-01-01",15,7,"Saturday"
20190414,"2019-04-14","14/04/2019","04/14/2019",14,"th",4,"April","2019-04-01",2,2019,"2019-01-01",16,1,"Sunday"
20190415,"2019-04-15","15/04/2019","04/15/2019",15,"th",4,"April","2019-04-01",2,2019,"2019-01-01",16,2,"Monday"
20190416,"2019-04-16","16/04/2019","04/16/2019",16,"th",4,"April","2019-04-01",2,2019,"2019-01-01",16,3,"Tuesday"
20190417,"2019-04-17","17/04/2019","04/17/2019",17,"th",4,"April","2019-04-01",2,2019,"2019-01-01",16,4,"Wednesday"
20190418,"2019-04-18","18/04/2019","04/18/2019",18,"th",4,"April","2019-04-01",2,2019,"2019-01-01",16,5,"Thursday"
20190419,"2019-04-19","19/04/2019","04/19/2019",19,"th",4,"April","2019-04-01",2,2019,"2019-01-01",16,6,"Friday"
20190420,"2019-04-20","20/04/2019","04/20/2019",20,"th",4,"April","2019-04-01",2,2019,"2019-01-01",16,7,"Saturday"
20190421,"2019-04-21","21/04/2019","04/21/2019",21,"st",4,"April","2019-04-01",2,2019,"2019-01-01",17,1,"Sunday"
20190422,"2019-04-22","22/04/2019","04/22/2019",22,"nd",4,"April","2019-04-01",2,2019,"2019-01-01",17,2,"Monday"
20190423,"2019-04-23","23/04/2019","04/23/2019",23,"rd",4,"April","2019-04-01",2,2019,"2019-01-01",17,3,"Tuesday"
20190424,"2019-04-24","24/04/2019","04/24/2019",24,"th",4,"April","2019-04-01",2,2019,"2019-01-01",17,4,"Wednesday"
20190425,"2019-04-25","25/04/2019","04/25/2019",25,"th",4,"April","2019-04-01",2,2019,"2019-01-01",17,5,"Thursday"
20190426,"2019-04-26","26/04/2019","04/26/2019",26,"th",4,"April","2019-04-01",2,2019,"2019-01-01",17,6,"Friday"
20190427,"2019-04-27","27/04/2019","04/27/2019",27,"th",4,"April","2019-04-01",2,2019,"2019-01-01",17,7,"Saturday"
20190428,"2019-04-28","28/04/2019","04/28/2019",28,"th",4,"April","2019-04-01",2,2019,"2019-01-01",18,1,"Sunday"
20190429,"2019-04-29","29/04/2019","04/29/2019",29,"th",4,"April","2019-04-01",2,2019,"2019-01-01",18,2,"Monday"
20190430,"2019-04-30","30/04/2019","04/30/2019",30,"th",4,"April","2019-04-01",2,2019,"2019-01-01",18,3,"Tuesday"
20190501,"2019-05-01","01/05/2019","05/01/2019",1,"st",5,"May","2019-05-01",2,2019,"2019-01-01",18,4,"Wednesday"
20190502,"2019-05-02","02/05/2019","05/02/2019",2,"nd",5,"May","2019-05-01",2,2019,"2019-01-01",18,5,"Thursday"
20190503,"2019-05-03","03/05/2019","05/03/2019",3,"rd",5,"May","2019-05-01",2,2019,"2019-01-01",18,6,"Friday"
20190504,"2019-05-04","04/05/2019","05/04/2019",4,"th",5,"May","2019-05-01",2,2019,"2019-01-01",18,7,"Saturday"
20190505,"2019-05-05","05/05/2019","05/05/2019",5,"th",5,"May","2019-05-01",2,2019,"2019-01-01",19,1,"Sunday"
20190506,"2019-05-06","06/05/2019","05/06/2019",6,"th",5,"May","2019-05-01",2,2019,"2019-01-01",19,2,"Monday"
20190507,"2019-05-07","07/05/2019","05/07/2019",7,"th",5,"May","2019-05-01",2,2019,"2019-01-01",19,3,"Tuesday"
20190508,"2019-05-08","08/05/2019","05/08/2019",8,"th",5,"May","2019-05-01",2,2019,"2019-01-01",19,4,"Wednesday"
20190509,"2019-05-09","09/05/2019","05/09/2019",9,"th",5,"May","2019-05-01",2,2019,"2019-01-01",19,5,"Thursday"
20190510,"2019-05-10","10/05/2019","05/10/2019",10,"th",5,"May","2019-05-01",2,2019,"2019-01-01",19,6,"Friday"
20190511,"2019-05-11","11/05/2019","05/11/2019",11,"th",5,"May","2019-05-01",2,2019,"2019-01-01",19,7,"Saturday"
20190512,"2019-05-12","12/05/2019","05/12/2019",12,"th",5,"May","2019-05-01",2,2019,"2019-01-01",20,1,"Sunday"
20190513,"2019-05-13","13/05/2019","05/13/2019",13,"th",5,"May","2019-05-01",2,2019,"2019-01-01",20,2,"Monday"
20190514,"2019-05-14","14/05/2019","05/14/2019",14,"th",5,"May","2019-05-01",2,2019,"2019-01-01",20,3,"Tuesday"
20190515,"2019-05-15","15/05/2019","05/15/2019",15,"th",5,"May","2019-05-01",2,2019,"2019-01-01",20,4,"Wednesday"
20190516,"2019-05-16","16/05/2019","05/16/2019",16,"th",5,"May","2019-05-01",2,2019,"2019-01-01",20,5,"Thursday"
20190517,"2019-05-17","17/05/2019","05/17/2019",17,"th",5,"May","2019-05-01",2,2019,"2019-01-01",20,6,"Friday"
20190518,"2019-05-18","18/05/2019","05/18/2019",18,"th",5,"May","2019-05-01",2,2019,"2019-01-01",20,7,"Saturday"
20190519,"2019-05-19","19/05/2019","05/19/2019",19,"th",5,"May","2019-05-01",2,2019,"2019-01-01",21,1,"Sunday"
20190520,"2019-05-20","20/05/2019","05/20/2019",20,"th",5,"May","2019-05-01",2,2019,"2019-01-01",21,2,"Monday"
20190521,"2019-05-21","21/05/2019","05/21/2019",21,"st",5,"May","2019-05-01",2,2019,"2019-01-01",21,3,"Tuesday"
20190522,"2019-05-22","22/05/2019","05/22/2019",22,"nd",5,"May","2019-05-01",2,2019,"2019-01-01",21,4,"Wednesday"
20190523,"2019-05-23","23/05/2019","05/23/2019",23,"rd",5,"May","2019-05-01",2,2019,"2019-01-01",21,5,"Thursday"
20190524,"2019-05-24","24/05/2019","05/24/2019",24,"th",5,"May","2019-05-01",2,2019,"2019-01-01",21,6,"Friday"
20190525,"2019-05-25","25/05/2019","05/25/2019",25,"th",5,"May","2019-05-01",2,2019,"2019-01-01",21,7,"Saturday"
20190526,"2019-05-26","26/05/2019","05/26/2019",26,"th",5,"May","2019-05-01",2,2019,"2019-01-01",22,1,"Sunday"
20190527,"2019-05-27","27/05/2019","05/27/2019",27,"th",5,"May","2019-05-01",2,2019,"2019-01-01",22,2,"Monday"
20190528,"2019-05-28","28/05/2019","05/28/2019",28,"th",5,"May","2019-05-01",2,2019,"2019-01-01",22,3,"Tuesday"
20190529,"2019-05-29","29/05/2019","05/29/2019",29,"th",5,"May","2019-05-01",2,2019,"2019-01-01",22,4,"Wednesday"
20190530,"2019-05-30","30/05/2019","05/30/2019",30,"th",5,"May","2019-05-01",2,2019,"2019-01-01",22,5,"Thursday"
20190531,"2019-05-31","31/05/2019","05/31/2019",31,"st",5,"May","2019-05-01",2,2019,"2019-01-01",22,6,"Friday"
20190601,"2019-06-01","01/06/2019","06/01/2019",1,"st",6,"June","2019-06-01",2,2019,"2019-01-01",22,7,"Saturday"
20190602,"2019-06-02","02/06/2019","06/02/2019",2,"nd",6,"June","2019-06-01",2,2019,"2019-01-01",23,1,"Sunday"
20190603,"2019-06-03","03/06/2019","06/03/2019",3,"rd",6,"June","2019-06-01",2,2019,"2019-01-01",23,2,"Monday"
20190604,"2019-06-04","04/06/2019","06/04/2019",4,"th",6,"June","2019-06-01",2,2019,"2019-01-01",23,3,"Tuesday"
20190605,"2019-06-05","05/06/2019","06/05/2019",5,"th",6,"June","2019-06-01",2,2019,"2019-01-01",23,4,"Wednesday"
20190606,"2019-06-06","06/06/2019","06/06/2019",6,"th",6,"June","2019-06-01",2,2019,"2019-01-01",23,5,"Thursday"
20190607,"2019-06-07","07/06/2019","06/07/2019",7,"th",6,"June","2019-06-01",2,2019,"2019-01-01",23,6,"Friday"
20190608,"2019-06-08","08/06/2019","06/08/2019",8,"th",6,"June","2019-06-01",2,2019,"2019-01-01",23,7,"Saturday"
20190609,"2019-06-09","09/06/2019","06/09/2019",9,"th",6,"June","2019-06-01",2,2019,"2019-01-01",24,1,"Sunday"
20190610,"2019-06-10","10/06/2019","06/10/2019",10,"th",6,"June","2019-06-01",2,2019,"2019-01-01",24,2,"Monday"
20100720,"2010-07-20","20/07/2010","07/20/2010",20,"th",7,"July","2010-07-01",3,2010,"2010-01-01",30,3,"Tuesday"
20100721,"2010-07-21","21/07/2010","07/21/2010",21,"st",7,"July","2010-07-01",3,2010,"2010-01-01",30,4,"Wednesday"
20100722,"2010-07-22","22/07/2010","07/22/2010",22,"nd",7,"July","2010-07-01",3,2010,"2010-01-01",30,5,"Thursday"
20100723,"2010-07-23","23/07/2010","07/23/2010",23,"rd",7,"July","2010-07-01",3,2010,"2010-01-01",30,6,"Friday"
20100724,"2010-07-24","24/07/2010","07/24/2010",24,"th",7,"July","2010-07-01",3,2010,"2010-01-01",30,7,"Saturday"
20100725,"2010-07-25","25/07/2010","07/25/2010",25,"th",7,"July","2010-07-01",3,2010,"2010-01-01",31,1,"Sunday"
20100726,"2010-07-26","26/07/2010","07/26/2010",26,"th",7,"July","2010-07-01",3,2010,"2010-01-01",31,2,"Monday"
20100727,"2010-07-27","27/07/2010","07/27/2010",27,"th",7,"July","2010-07-01",3,2010,"2010-01-01",31,3,"Tuesday"
20100728,"2010-07-28","28/07/2010","07/28/2010",28,"th",7,"July","2010-07-01",3,2010,"2010-01-01",31,4,"Wednesday"
20100729,"2010-07-29","29/07/2010","07/29/2010",29,"th",7,"July","2010-07-01",3,2010,"2010-01-01",31,5,"Thursday"
20100730,"2010-07-30","30/07/2010","07/30/2010",30,"th",7,"July","2010-07-01",3,2010,"2010-01-01",31,6,"Friday"
20100731,"2010-07-31","31/07/2010","07/31/2010",31,"st",7,"July","2010-07-01",3,2010,"2010-01-01",31,7,"Saturday"
20100801,"2010-08-01","01/08/2010","08/01/2010",1,"st",8,"August","2010-08-01",3,2010,"2010-01-01",32,1,"Sunday"
20100802,"2010-08-02","02/08/2010","08/02/2010",2,"nd",8,"August","2010-08-01",3,2010,"2010-01-01",32,2,"Monday"
20100803,"2010-08-03","03/08/2010","08/03/2010",3,"rd",8,"August","2010-08-01",3,2010,"2010-01-01",32,3,"Tuesday"
20100804,"2010-08-04","04/08/2010","08/04/2010",4,"th",8,"August","2010-08-01",3,2010,"2010-01-01",32,4,"Wednesday"
20100805,"2010-08-05","05/08/2010","08/05/2010",5,"th",8,"August","2010-08-01",3,2010,"2010-01-01",32,5,"Thursday"
20100806,"2010-08-06","06/08/2010","08/06/2010",6,"th",8,"August","2010-08-01",3,2010,"2010-01-01",32,6,"Friday"
20100807,"2010-08-07","07/08/2010","08/07/2010",7,"th",8,"August","2010-08-01",3,2010,"2010-01-01",32,7,"Saturday"
20100808,"2010-08-08","08/08/2010","08/08/2010",8,"th",8,"August","2010-08-01",3,2010,"2010-01-01",33,1,"Sunday"
20100809,"2010-08-09","09/08/2010","08/09/2010",9,"th",8,"August","2010-08-01",3,2010,"2010-01-01",33,2,"Monday"
20100810,"2010-08-10","10/08/2010","08/10/2010",10,"th",8,"August","2010-08-01",3,2010,"2010-01-01",33,3,"Tuesday"
20100811,"2010-08-11","11/08/2010","08/11/2010",11,"th",8,"August","2010-08-01",3,2010,"2010-01-01",33,4,"Wednesday"
20100812,"2010-08-12","12/08/2010","08/12/2010",12,"th",8,"August","2010-08-01",3,2010,"2010-01-01",33,5,"Thursday"
20100813,"2010-08-13","13/08/2010","08/13/2010",13,"th",8,"August","2010-08-01",3,2010,"2010-01-01",33,6,"Friday"
20100814,"2010-08-14","14/08/2010","08/14/2010",14,"th",8,"August","2010-08-01",3,2010,"2010-01-01",33,7,"Saturday"
